X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.5873032,43.689518,126377,GO-20141593116,2014-02-25T05:00:00.000Z,2014-02-25T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,25,56,Tuesday   ,3,2014,February,25,56,Tuesday   ,3,Auto Theft,D23,1,West Humber-Clairville (1),43.689518,-79.5873032,8318
-79.5495529,43.7598152,126378,GO-20141593602,2014-02-23T05:00:00.000Z,2014-02-25T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,25,56,Tuesday   ,7,2014,February,23,54,Sunday    ,14,Auto Theft,D31,21,Humber Summit (21),43.7598152,-79.5495529,8319
-79.2810745,43.765804299999985,126379,GO-20141597540,2014-01-17T05:00:00.000Z,2014-02-25T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,February,25,56,Tuesday   ,19,2014,January,17,17,Friday    ,9,Auto Theft,D41,126,Dorset Park (126),43.7658043,-79.2810745,8320
-79.4979935,43.7006531,126380,GO-20141601176,2014-02-25T05:00:00.000Z,2014-02-26T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,February,26,57,Wednesday ,11,2014,February,25,56,Tuesday   ,18,Auto Theft,D12,30,Brookhaven-Amesbury (30),43.7006531,-79.4979935,8321
-79.6218185,43.7274551,126381,GO-20141606507,2014-02-27T05:00:00.000Z,2014-02-27T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,February,27,58,Thursday  ,8,2014,February,27,58,Thursday  ,8,Auto Theft,D23,1,West Humber-Clairville (1),43.7274551,-79.6218185,8322
-79.458564800000019,43.7069931,126382,GO-20141606991,2014-02-26T05:00:00.000Z,2014-02-27T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,27,58,Thursday  ,10,2014,February,26,57,Wednesday ,20,Auto Theft,D13,31,Yorkdale-Glen Park (31),43.7069931,-79.4585648,8323
-79.5255051,43.6212349,126383,GO-20141608837,2014-02-27T05:00:00.000Z,2014-02-27T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,27,58,Thursday  ,15,2014,February,27,58,Thursday  ,13,Auto Theft,D22,14,Islington-City Centre West (14),43.6212349,-79.5255051,8324
-79.450325,43.733936299999989,126384,GO-20141622142,2014-03-01T05:00:00.000Z,2014-03-01T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,1,60,Saturday  ,17,2014,March,1,60,Saturday  ,10,Auto Theft,D32,33,Clanton Park (33),43.7339363,-79.450325,8325
-79.600563,43.7336197,126385,GO-20141646238,2014-03-05T05:00:00.000Z,2014-03-05T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,5,64,Wednesday ,18,2014,March,5,64,Wednesday ,18,Auto Theft,D23,1,West Humber-Clairville (1),43.7336197,-79.600563,8326
-79.5634918,43.704834,126386,GO-20141646516,2014-03-05T05:00:00.000Z,2014-03-05T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,5,64,Wednesday ,19,2014,March,5,64,Wednesday ,8,Auto Theft,D23,1,West Humber-Clairville (1),43.704834,-79.5634918,8327
-79.2729568,43.7539177,126387,GO-20141649154,2014-03-05T05:00:00.000Z,2014-03-06T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,March,6,65,Thursday  ,8,2014,March,5,64,Wednesday ,14,Auto Theft,D41,126,Dorset Park (126),43.7539177,-79.2729568,8328
-79.436203,43.737964599999984,126388,GO-20141653220,2014-03-06T05:00:00.000Z,2014-03-06T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,6,65,Thursday  ,20,2014,March,6,65,Thursday  ,17,Auto Theft,D32,33,Clanton Park (33),43.7379646,-79.436203,8329
-79.4160004,43.7816391,126389,GO-20141664575,2014-03-08T05:00:00.000Z,2014-03-08T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,8,67,Saturday  ,16,2014,March,8,67,Saturday  ,12,Auto Theft,D32,50,Newtonbrook East (50),43.7816391,-79.4160004,8330
-79.5744705,43.759407,126390,GO-20141673399,2014-03-09T05:00:00.000Z,2014-03-10T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,March,10,69,Monday    ,8,2014,March,9,68,Sunday    ,17,Auto Theft,D31,21,Humber Summit (21),43.759407,-79.5744705,8331
-79.2417603,43.7743378,126391,GO-20141666008,2014-03-08T05:00:00.000Z,2014-03-10T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,March,10,69,Monday    ,10,2014,March,8,67,Saturday  ,21,Auto Theft,D43,137,Woburn (137),43.7743378,-79.2417603,8332
-79.5300751,43.7103004,126392,GO-20141675145,2014-03-10T04:00:00.000Z,2014-03-10T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,March,10,69,Monday    ,13,2014,March,10,69,Monday    ,13,Auto Theft,D12,23,Pelmo Park-Humberlea (23),43.7103004,-79.5300751,8333
-79.2056274,43.7788963,126393,GO-20141678407,2014-03-10T04:00:00.000Z,2014-03-11T04:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2014,March,11,70,Tuesday   ,0,2014,March,10,69,Monday    ,20,Auto Theft,D43,135,Morningside (135),43.7788963,-79.2056274,8334
-79.5129089,43.5990868,126396,GO-20141695711,2014-03-12T04:00:00.000Z,2014-03-13T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,13,72,Thursday  ,21,2014,March,12,71,Wednesday ,21,Auto Theft,D22,18,New Toronto (18),43.5990868,-79.5129089,8335
-79.6113205,43.710689499999987,126397,GO-20141708181,2014-03-15T04:00:00.000Z,2014-03-15T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,15,74,Saturday  ,21,2014,March,15,74,Saturday  ,21,Auto Theft,D23,1,West Humber-Clairville (1),43.7106895,-79.6113205,8336
-79.166008,43.8064156,126398,GO-20141721163,2014-03-17T04:00:00.000Z,2014-03-18T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,March,18,77,Tuesday   ,7,2014,March,17,76,Monday    ,20,Auto Theft,D42,131,Rouge (131),43.8064156,-79.166008,8337
-79.4155579,43.7316017,126399,GO-20141721324,2014-03-17T04:00:00.000Z,2014-03-18T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,March,18,77,Tuesday   ,8,2014,March,17,76,Monday    ,20,Auto Theft,D32,105,Lawrence Park North (105),43.7316017,-79.4155579,8338
-79.4916916,43.75723270000001,126400,GO-20141722238,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,18,77,Tuesday   ,10,2014,March,18,77,Tuesday   ,10,Auto Theft,D31,27,York University Heights (27),43.7572327,-79.4916916,8339
-79.3529434,43.6725502,126401,GO-20141728582,2014-03-18T04:00:00.000Z,2014-03-19T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,19,78,Wednesday ,10,2014,March,18,77,Tuesday   ,18,Auto Theft,D55,68,North Riverdale (68),43.6725502,-79.3529434,8340
-79.6057281,43.7289314,126402,GO-20141730710,2014-03-19T04:00:00.000Z,2014-03-19T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,19,78,Wednesday ,16,2014,March,19,78,Wednesday ,8,Auto Theft,D23,1,West Humber-Clairville (1),43.7289314,-79.6057281,8341
-79.4298019,43.7346687,126403,GO-20141730636,2014-03-19T04:00:00.000Z,2014-03-19T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,March,19,78,Wednesday ,16,2014,March,19,78,Wednesday ,16,Auto Theft,D32,39,Bedford Park-Nortown (39),43.7346687,-79.4298019,8342
-79.4298019,43.7346687,126404,GO-20141730636,2014-03-19T04:00:00.000Z,2014-03-19T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,March,19,78,Wednesday ,16,2014,March,19,78,Wednesday ,16,Auto Theft,D32,39,Bedford Park-Nortown (39),43.7346687,-79.4298019,8343
-79.5053177,43.7003441,126405,GO-20141733759,2014-03-19T04:00:00.000Z,2014-03-20T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,March,20,79,Thursday  ,8,2014,March,19,78,Wednesday ,23,Auto Theft,D12,113,Weston (113),43.7003441,-79.5053177,8344
-79.2635574,43.721962,126406,GO-20141736000,2014-03-19T04:00:00.000Z,2014-03-20T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,March,20,79,Thursday  ,14,2014,March,19,78,Wednesday ,23,Auto Theft,D41,124,Kennedy Park (124),43.721962,-79.2635574,8345
-79.3396683,43.7966499,126407,GO-201596240,2015-01-16T05:00:00.000Z,2015-01-17T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,January,17,17,Saturday  ,11,2015,January,16,16,Friday    ,23,Auto Theft,D33,46,Pleasant View (46),43.7966499,-79.3396683,8346
-79.460189799999981,43.7094727,126408,GO-2015102385,2015-01-18T05:00:00.000Z,2015-01-18T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,January,18,18,Sunday    ,12,2015,January,18,18,Sunday    ,2,Auto Theft,D13,31,Yorkdale-Glen Park (31),43.7094727,-79.4601898,8347
-79.5547104,43.6328049,126409,GO-201597841,2015-01-17T05:00:00.000Z,2015-01-17T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,17,17,Saturday  ,16,2015,January,17,17,Saturday  ,15,Auto Theft,D22,14,Islington-City Centre West (14),43.6328049,-79.5547104,8348
-79.3722382,43.661228199999989,126410,GO-20142817967,2014-09-01T04:00:00.000Z,2014-09-01T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,September,1,244,Monday    ,5,2014,September,1,244,Monday    ,5,Auto Theft,D51,73,Moss Park (73),43.6612282,-79.3722382,8349
-79.5195084,43.7025185,125997,GO-2016687828,2016-04-22T04:00:00.000Z,2016-04-22T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,22,113,Friday    ,15,2016,April,22,113,Friday    ,13,Auto Theft,D12,113,Weston (113),43.7025185,-79.5195084,8350
-79.1568756,43.7921066,125897,GO-20142551177,2014-07-22T04:00:00.000Z,2014-07-22T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,July,22,203,Tuesday   ,19,2014,July,22,203,Tuesday   ,9,Auto Theft,D43,134,Highland Creek (134),43.7921066,-79.1568756,8351
-79.418869,43.663475,126497,GO-20142065236,2014-05-12T04:00:00.000Z,2014-05-12T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,12,132,Monday    ,15,2014,May,12,132,Monday    ,11,Auto Theft,D14,93,Dovercourt-Wallace Emerson-Junction (93),43.663475,-79.418869,8352
-79.38278960000001,43.6426392,126411,GO-201593581,2015-01-16T05:00:00.000Z,2015-01-16T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,16,16,Friday    ,21,2015,January,16,16,Friday    ,19,Auto Theft,D52,77,Waterfront Communities-The Island (77),43.6426392,-79.3827896,8353
-79.5955658,43.6867599,126412,GO-2015121919,2015-01-14T05:00:00.000Z,2015-01-21T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,21,21,Wednesday ,15,2015,January,14,14,Wednesday ,4,Auto Theft,D23,1,West Humber-Clairville (1),43.6867599,-79.5955658,8354
-79.522560100000021,43.6664047,126413,GO-201567306,2014-12-30T05:00:00.000Z,2015-01-12T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,January,12,12,Monday    ,17,2014,December,30,364,Tuesday   ,6,Auto Theft,D22,9,Edenbridge-Humber Valley (9),43.6664047,-79.5225601,8355
-79.5251846,43.7733574,126414,GO-20143173816,2014-10-25T04:00:00.000Z,2014-10-25T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,October,25,298,Saturday  ,15,2014,October,25,298,Saturday  ,1,Auto Theft,D31,24,Black Creek (24),43.7733574,-79.5251846,8356
-79.5406723,43.6224747,126415,GO-2015121572,2014-12-12T05:00:00.000Z,2015-01-21T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,January,21,21,Wednesday ,14,2014,December,12,346,Friday    ,0,Auto Theft,D22,14,Islington-City Centre West (14),43.6224747,-79.5406723,8357
-79.5079269,43.759285,126416,GO-2015147603,2015-01-22T05:00:00.000Z,2015-01-25T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,25,25,Sunday    ,22,2015,January,22,22,Thursday  ,12,Auto Theft,D31,24,Black Creek (24),43.759285,-79.5079269,8358
-79.4743729,43.6765289,126417,GO-20143571621,2014-12-30T05:00:00.000Z,2014-12-30T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,December,30,364,Tuesday   ,7,2014,December,30,364,Tuesday   ,6,Auto Theft,D12,111,Rockcliffe-Smythe (111),43.6765289,-79.4743729,8359
-79.4743729,43.6765289,126418,GO-20143571621,2014-12-30T05:00:00.000Z,2014-12-30T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,December,30,364,Tuesday   ,7,2014,December,30,364,Tuesday   ,6,Auto Theft,D12,111,Rockcliffe-Smythe (111),43.6765289,-79.4743729,8360
-79.5218048,43.663978599999986,126419,GO-2015146325,2015-01-24T05:00:00.000Z,2015-01-25T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,25,25,Sunday    ,17,2015,January,24,24,Saturday  ,18,Auto Theft,D22,9,Edenbridge-Humber Valley (9),43.6639786,-79.5218048,8361
-79.5019226,43.6151199,126420,GO-2015167269,2015-01-28T05:00:00.000Z,2015-01-29T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,January,29,29,Thursday  ,6,2015,January,28,28,Wednesday ,22,Auto Theft,D22,17,Mimico (includes Humber Bay Shores) (17),43.6151199,-79.5019226,8362
-79.4675446,43.6777878,126421,GO-20143565728,2014-12-27T05:00:00.000Z,2014-12-29T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,December,29,363,Monday    ,7,2014,December,27,361,Saturday  ,17,Auto Theft,D12,91,Weston-Pellam Park (91),43.6777878,-79.4675446,8363
-79.254447900000017,43.7291679,126422,GO-2015187749,2015-02-01T05:00:00.000Z,2015-02-01T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,1,32,Sunday    ,13,2015,February,1,32,Sunday    ,13,Auto Theft,D41,124,Kennedy Park (124),43.7291679,-79.2544479,8364
-79.2352524,43.7395325,126423,GO-201548329,2014-12-22T05:00:00.000Z,2015-01-09T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,January,9,9,Friday    ,12,2014,December,22,356,Monday    ,12,Auto Theft,D43,138,Eglinton East (138),43.7395325,-79.2352524,8365
-79.288360600000019,43.6912346,126424,GO-2015212517,2015-01-22T05:00:00.000Z,2015-02-05T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,February,5,36,Thursday  ,15,2015,January,22,22,Thursday  ,10,Auto Theft,D55,121,Oakridge (121),43.6912346,-79.2883606,8366
-79.288360600000019,43.6912346,126425,GO-2015212517,2015-01-22T05:00:00.000Z,2015-02-05T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,February,5,36,Thursday  ,15,2015,January,22,22,Thursday  ,10,Auto Theft,D55,121,Oakridge (121),43.6912346,-79.2883606,8367
-79.3437195,43.7758369,126426,GO-2015220366,2015-02-06T05:00:00.000Z,2015-02-07T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,7,38,Saturday  ,4,2015,February,6,37,Friday    ,7,Auto Theft,D33,47,Don Valley Village (47),43.7758369,-79.3437195,8368
-79.50978090000001,43.7604637,126427,GO-20143490715,2014-12-14T05:00:00.000Z,2014-12-15T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,December,15,349,Monday    ,15,2014,December,14,348,Sunday    ,15,Auto Theft,D31,24,Black Creek (24),43.7604637,-79.5097809,8369
-79.4817123,43.6539001,126428,GO-2015223163,2015-02-06T05:00:00.000Z,2015-02-07T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,7,38,Saturday  ,11,2015,February,6,37,Friday    ,21,Auto Theft,D11,89,Runnymede-Bloor West Village (89),43.6539001,-79.4817123,8370
-79.4814835,43.6588402,126429,GO-2015229059,2015-02-07T05:00:00.000Z,2015-02-08T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,8,39,Sunday    ,12,2015,February,7,38,Saturday  ,19,Auto Theft,D11,89,Runnymede-Bloor West Village (89),43.6588402,-79.4814835,8371
-79.3729858,43.6530495,126430,GO-2015177738,2015-01-30T05:00:00.000Z,2015-01-30T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,30,30,Friday    ,19,2015,January,30,30,Friday    ,19,Auto Theft,D51,73,Moss Park (73),43.6530495,-79.3729858,8372
-79.4131012,43.7959595,126431,GO-2015229022,2015-02-07T05:00:00.000Z,2015-02-08T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,February,8,39,Sunday    ,13,2015,February,7,38,Saturday  ,20,Auto Theft,D32,50,Newtonbrook East (50),43.7959595,-79.4131012,8373
-79.4170761,43.6551743,126097,GO-2015905735,2015-05-29T04:00:00.000Z,2015-05-30T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,May,30,150,Saturday  ,18,2015,May,29,149,Friday    ,23,Auto Theft,D14,80,Palmerston-Little Italy (80),43.6551743,-79.4170761,8374
-79.5420151,43.7413101,126212,GO-20151450796,2015-08-23T04:00:00.000Z,2015-08-23T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,August,23,235,Sunday    ,11,2015,August,23,235,Sunday    ,4,Auto Theft,D31,22,Humbermede (22),43.7413101,-79.5420151,8375
-79.5873108,43.6907883,126432,GO-2015244463,2015-02-10T05:00:00.000Z,2015-02-10T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,10,41,Tuesday   ,22,2015,February,10,41,Tuesday   ,9,Auto Theft,D23,1,West Humber-Clairville (1),43.6907883,-79.5873108,8376
-79.219696,43.7450218,126433,GO-2015247116,2015-02-10T05:00:00.000Z,2015-02-11T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,11,42,Wednesday ,11,2015,February,10,41,Tuesday   ,19,Auto Theft,D43,139,Scarborough Village (139),43.7450218,-79.219696,8377
-79.398201,43.6582603,126434,GO-20143263720,2014-11-07T05:00:00.000Z,2014-11-08T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,November,8,312,Saturday  ,14,2014,November,7,311,Friday    ,20,Auto Theft,D52,79,University (79),43.6582603,-79.398201,8378
-79.4745636,43.709728199999979,126435,GO-20143499670,2014-12-16T05:00:00.000Z,2014-12-17T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,December,17,351,Wednesday ,0,2014,December,16,350,Tuesday   ,22,Auto Theft,D12,29,Maple Leaf (29),43.7097282,-79.4745636,8379
-79.50457,43.6980209,126436,GO-2015209112,2015-02-04T05:00:00.000Z,2015-02-05T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,February,5,36,Thursday  ,5,2015,February,4,35,Wednesday ,23,Auto Theft,D12,30,Brookhaven-Amesbury (30),43.6980209,-79.50457,8380
-79.5157776,43.620197299999987,126437,GO-2015263324,2015-02-13T05:00:00.000Z,2015-02-14T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,14,45,Saturday  ,0,2015,February,13,44,Friday    ,19,Auto Theft,D22,14,Islington-City Centre West (14),43.6201973,-79.5157776,8381
-79.5299225,43.738155399999989,126438,GO-2015239528,2015-02-07T05:00:00.000Z,2015-02-10T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,10,41,Tuesday   ,8,2015,February,7,38,Saturday  ,18,Auto Theft,D31,22,Humbermede (22),43.7381554,-79.5299225,8382
-79.5955658,43.6867599,126439,GO-2015252496,2015-02-11T05:00:00.000Z,2015-02-12T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,12,43,Thursday  ,9,2015,February,11,42,Wednesday ,18,Auto Theft,D23,1,West Humber-Clairville (1),43.6867599,-79.5955658,8383
-79.60099790000001,43.7346344,126440,GO-2015256429,2015-02-12T05:00:00.000Z,2015-02-12T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,February,12,43,Thursday  ,21,2015,February,12,43,Thursday  ,20,Auto Theft,D23,1,West Humber-Clairville (1),43.7346344,-79.6009979,8384
-79.4940414,43.7751694,126441,GO-20141669237,2014-03-08T05:00:00.000Z,2014-03-09T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,March,9,68,Sunday    ,13,2014,March,8,67,Saturday  ,20,Auto Theft,D31,27,York University Heights (27),43.7751694,-79.4940414,8385
-79.508056600000018,43.748081199999987,126442,GO-2015290774,2015-02-18T05:00:00.000Z,2015-02-18T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,18,49,Wednesday ,18,2015,February,18,49,Wednesday ,18,Auto Theft,D31,25,Glenfield-Jane Heights (25),43.7480812,-79.5080566,8386
-79.4126129,43.6748123,126443,GO-2015298641,2015-02-20T05:00:00.000Z,2015-02-20T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,20,51,Friday    ,5,2015,February,20,51,Friday    ,0,Auto Theft,D13,96,Casa Loma (96),43.6748123,-79.4126129,8387
-79.2798691,43.735244799999982,126444,GO-2015302549,2015-02-02T05:00:00.000Z,2015-02-20T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,February,20,51,Friday    ,16,2015,February,2,33,Monday    ,10,Auto Theft,D41,125,Ionview (125),43.7352448,-79.2798691,8388
-79.2470856,43.7196388,126445,GO-2015314252,2015-02-21T05:00:00.000Z,2015-02-22T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,February,22,53,Sunday    ,18,2015,February,21,52,Saturday  ,11,Auto Theft,D41,123,Cliffcrest (123),43.7196388,-79.2470856,8389
-79.5751953,43.7576675,126446,GO-201582398,2015-01-15T05:00:00.000Z,2015-01-15T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,January,15,15,Thursday  ,5,2015,January,15,15,Thursday  ,2,Auto Theft,D31,21,Humber Summit (21),43.7576675,-79.5751953,8390
-79.5751953,43.7576675,126447,GO-201582398,2015-01-15T05:00:00.000Z,2015-01-15T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,January,15,15,Thursday  ,5,2015,January,15,15,Thursday  ,2,Auto Theft,D31,21,Humber Summit (21),43.7576675,-79.5751953,8391
-79.487709,43.7265053,126448,GO-2015309562,2015-02-20T05:00:00.000Z,2015-02-21T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,21,52,Saturday  ,21,2015,February,20,51,Friday    ,22,Auto Theft,D31,26,Downsview-Roding-CFB (26),43.7265053,-79.487709,8392
-79.5883484,43.756237,126449,GO-2015323460,2015-02-24T05:00:00.000Z,2015-02-24T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,24,55,Tuesday   ,10,2015,February,24,55,Tuesday   ,10,Auto Theft,D23,2,Mount Olive-Silverstone-Jamestown (2),43.756237,-79.5883484,8393
-79.5883484,43.756237,126450,GO-2015323460,2015-02-24T05:00:00.000Z,2015-02-24T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,24,55,Tuesday   ,10,2015,February,24,55,Tuesday   ,10,Auto Theft,D23,2,Mount Olive-Silverstone-Jamestown (2),43.756237,-79.5883484,8394
-79.5580597,43.7600021,126451,GO-2015323512,2014-12-02T05:00:00.000Z,2015-02-24T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,February,24,55,Tuesday   ,10,2014,December,2,336,Tuesday   ,11,Auto Theft,D31,21,Humber Summit (21),43.7600021,-79.5580597,8395
-79.5873032,43.689518,126452,GO-2015316025,2015-02-18T05:00:00.000Z,2015-02-23T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,February,23,54,Monday    ,4,2015,February,18,49,Wednesday ,23,Auto Theft,D23,1,West Humber-Clairville (1),43.689518,-79.5873032,8396
